,city,stars
1063,Charlotte,4.5
1064,Charlotte,4.0
1065,Charlotte,3.5
1066,Charlotte,3.0
1067,Charlotte,4.0
1068,Charlotte,5.0
1069,Charlotte,4.0
1070,Charlotte,4.0
1071,Charlotte,3.5
1072,Charlotte,3.5
1073,Charlotte,3.5
1074,Charlotte,4.0
1075,Charlotte,4.0
1076,Charlotte,4.5
1077,Charlotte,3.5
1078,Charlotte,3.0
1079,Charlotte,4.0
1080,Charlotte,5.0
1081,Charlotte,4.0
1082,Charlotte,4.5
1083,Charlotte,3.5
1084,Charlotte,4.5
1085,Charlotte,3.0
1086,Charlotte,5.0
1087,Charlotte,4.0
1088,Charlotte,2.0
1089,Charlotte,2.5
1090,Charlotte,3.5
1091,Charlotte,3.0
1092,Charlotte,3.5
1093,Charlotte,3.5
1094,Charlotte,4.5
1095,Charlotte,3.5
1096,Charlotte,3.0
1097,Charlotte,3.5
1098,Charlotte,2.0
1099,Charlotte,4.5
1100,Charlotte,4.0
1101,Charlotte,3.5
1102,Charlotte,3.0
1103,Charlotte,4.0
1104,Charlotte,3.5
1105,Charlotte,4.5
1106,Charlotte,3.5
1107,Charlotte,3.5
1108,Charlotte,3.5
1109,Charlotte,4.5
1110,Charlotte,5.0
1111,Charlotte,5.0
1112,Charlotte,5.0
1113,Charlotte,3.5
1114,Charlotte,1.5
1115,Charlotte,4.0
1116,Charlotte,2.0
1117,Charlotte,3.5
1118,Charlotte,4.5
1119,Charlotte,2.5
1120,Charlotte,3.0
1121,Charlotte,4.0
1122,Charlotte,2.0
1123,Charlotte,5.0
1124,Charlotte,4.0
1125,Charlotte,3.5
1126,Charlotte,4.0
1127,Charlotte,4.5
1128,Charlotte,3.0
1129,Charlotte,3.5
1130,Charlotte,4.0
1131,Charlotte,1.5
1132,Charlotte,4.5
1133,Charlotte,3.0
1134,Charlotte,5.0
1135,Charlotte,2.5
1136,Charlotte,5.0
1137,Charlotte,4.0
1138,Charlotte,4.0
1139,Charlotte,2.0
1140,Charlotte,4.0
1141,Charlotte,3.5
1142,Charlotte,2.0
1143,Charlotte,5.0
1144,Charlotte,1.5
1145,Charlotte,4.0
1146,Charlotte,3.5
1147,Charlotte,4.0
1148,Charlotte,2.0
1149,Charlotte,3.5
1150,Charlotte,4.5
1151,Charlotte,1.5
1152,Charlotte,2.5
1153,Charlotte,1.5
1154,Charlotte,3.5
1155,Charlotte,4.0
1156,Charlotte,4.0
1157,Charlotte,2.0
1158,Charlotte,2.5
1159,Charlotte,1.5
1160,Charlotte,3.5
1161,Charlotte,4.0
1162,Charlotte,3.0
1163,Charlotte,2.5
1164,Charlotte,4.0
1165,Charlotte,2.5
1166,Charlotte,3.5
1167,Charlotte,3.5
1168,Charlotte,4.5
1169,Charlotte,3.0
1170,Charlotte,1.0
1171,Charlotte,3.5
1172,Charlotte,1.0
1173,Charlotte,1.5
1174,Charlotte,4.5
1175,Charlotte,2.0
1176,Charlotte,3.0
1177,Charlotte,4.0
1178,Charlotte,3.0
1179,Charlotte,2.5
1180,Charlotte,2.0
1181,Charlotte,4.0
1182,Charlotte,3.0
1183,Charlotte,1.0
1184,Charlotte,3.0
1185,Charlotte,3.5
1186,Charlotte,4.0
1187,Charlotte,5.0
1188,Charlotte,3.5
1189,Charlotte,3.5
1190,Charlotte,3.5
1191,Charlotte,5.0
1192,Charlotte,1.5
1193,Charlotte,3.5
1194,Charlotte,4.0
1195,Charlotte,2.0
1196,Charlotte,3.0
1197,Charlotte,3.5
1198,Charlotte,4.0
1199,Charlotte,4.5
1200,Charlotte,4.0
1201,Charlotte,4.0
1202,Charlotte,2.5
1203,Charlotte,3.5
1204,Charlotte,1.5
1205,Charlotte,4.0
1206,Charlotte,2.5
1207,Charlotte,3.0
1208,Charlotte,3.5
1209,Charlotte,3.5
1210,Charlotte,4.0
1211,Charlotte,4.0
1212,Charlotte,3.5
1213,Charlotte,4.5
1214,Charlotte,4.0
1215,Charlotte,4.0
1216,Charlotte,4.0
1217,Charlotte,4.5
1218,Charlotte,3.5
1219,Charlotte,3.5
1220,Charlotte,3.5
1221,Charlotte,3.0
1222,Charlotte,5.0
1223,Charlotte,3.5
1224,Charlotte,2.0
1225,Charlotte,3.5
1226,Charlotte,3.0
1227,Charlotte,2.5
1228,Charlotte,4.0
1229,Charlotte,4.0
1230,Charlotte,3.0
1231,Charlotte,2.5
1232,Charlotte,4.0
1233,Charlotte,4.5
1234,Charlotte,3.5
1235,Charlotte,5.0
1236,Charlotte,2.5
1237,Charlotte,3.5
1238,Charlotte,3.0
1239,Charlotte,2.5
1240,Charlotte,3.0
1241,Charlotte,4.0
1242,Charlotte,2.5
1243,Charlotte,3.0
1244,Charlotte,3.0
1245,Charlotte,2.5
1246,Charlotte,1.0
1247,Charlotte,5.0
1248,Charlotte,4.0
1249,Charlotte,2.5
1250,Charlotte,3.5
1251,Charlotte,4.5
1252,Charlotte,4.0
1253,Charlotte,1.5
1254,Charlotte,2.0
1255,Charlotte,2.5
1256,Charlotte,3.0
1257,Charlotte,1.5
1258,Charlotte,2.5
1259,Charlotte,2.5
1260,Charlotte,4.0
1261,Charlotte,3.5
1262,Charlotte,3.5
1263,Charlotte,3.0
1264,Charlotte,4.0
1265,Charlotte,2.5
1266,Charlotte,3.0
1267,Charlotte,5.0
1268,Charlotte,3.0
1269,Matthews,3.5
1270,Charlotte,3.5
1271,Charlotte,2.5
1272,Charlotte,4.5
1273,Charlotte,3.5
1274,Charlotte,5.0
1275,Charlotte,3.5
1276,Charlotte,4.0
1277,Charlotte,3.0
1278,Charlotte,4.0
1279,Charlotte,2.0
1280,Charlotte,4.5
1281,Charlotte,4.0
1282,Charlotte,2.0
1283,Charlotte,3.0
1284,Charlotte,4.5
1285,Charlotte,3.5
1286,Charlotte,4.0
1287,Charlotte,3.0
1288,Charlotte,3.0
1289,Charlotte,4.5
1290,Charlotte,3.0
1291,Charlotte,3.0
1292,Charlotte,3.0
1293,Charlotte,3.5
1294,Charlotte,4.5
1295,Charlotte,5.0
1296,Charlotte,2.0
1297,Charlotte,2.0
1298,Charlotte,4.5
1299,Charlotte,2.0
1300,Charlotte,2.5
1301,Charlotte,3.0
1302,Charlotte,2.5
1303,Charlotte,1.5
1304,Charlotte,3.5
1305,Charlotte,3.5
1306,Charlotte,1.0
1307,Charlotte,2.0
1308,Charlotte,2.0
1309,Charlotte,1.0
1310,Charlotte,3.5
1311,Charlotte,3.0
1312,Charlotte,3.5
1313,Charlotte,4.5
1314,Charlotte,3.5
1315,Charlotte,2.5
1316,Charlotte,3.5
1317,Charlotte,3.0
1318,Charlotte,4.5
1319,Charlotte,3.0
1320,Charlotte,4.5
1321,Charlotte,2.0
1322,Charlotte,3.0
1323,Charlotte,4.5
1324,Charlotte,3.0
1325,Charlotte,4.5
1326,Charlotte,1.0
1327,Charlotte,3.0
1328,Charlotte,2.0
1329,Charlotte,4.5
1330,Charlotte,1.5
1331,Charlotte,4.0
1332,Charlotte,3.5
1333,Charlotte,4.5
1334,Charlotte,4.5
1335,Charlotte,3.0
1336,Charlotte,4.0
1337,Charlotte,4.0
1338,Charlotte,3.5
1339,Charlotte,3.0
1340,Charlotte,3.5
1341,Charlotte,3.5
1342,Charlotte,5.0
1343,Charlotte,2.5
1344,Charlotte,2.0
1345,Charlotte,3.0
1346,Charlotte,4.0
1347,Charlotte,4.0
1348,Charlotte,4.0
1349,Charlotte,2.0
1350,Charlotte,4.5
1351,Charlotte,4.0
1352,Charlotte,3.5
1353,Charlotte,4.0
1354,Charlotte,4.5
1355,Charlotte,3.5
1356,Charlotte,4.5
1357,Charlotte,4.0
1358,Charlotte,4.0
1359,Charlotte,3.5
1360,Charlotte,3.0
1361,Charlotte,3.5
1362,Charlotte,3.5
1363,Charlotte,4.0
1364,Charlotte,3.0
1365,Charlotte,4.0
1366,Charlotte,2.0
1367,Charlotte,1.0
1368,Charlotte,3.0
1369,Charlotte,3.0
1370,Charlotte,2.5
1371,Charlotte,3.5
1372,Charlotte,5.0
1373,Charlotte,2.5
1374,Charlotte,4.0
1375,Charlotte,5.0
1376,Charlotte,3.5
1377,Charlotte,4.0
1378,Charlotte,3.5
1379,Charlotte,3.0
1380,Charlotte,4.0
1381,Charlotte,3.0
1382,Charlotte,3.0
1383,Charlotte,3.5
1384,Charlotte,4.5
1385,Charlotte,3.5
1386,Charlotte,3.0
1387,Charlotte,4.0
1388,Charlotte,3.5
1389,University,2.5
1390,Charlotte,1.5
1391,Charlotte,2.0
1392,Charlotte,3.5
1393,Charlotte,4.5
1394,Charlotte,3.0
1395,Charlotte,4.5
1396,Charlotte,2.5
1397,Charlotte,3.5
1398,Charlotte,2.5
1399,Charlotte,3.5
1400,Charlotte,4.0
1401,Charlotte,3.5
1402,Charlotte,3.5
1403,Charlotte,4.0
1404,Charlotte,2.5
1405,Charlotte,4.0
1406,Charlotte,3.0
1407,Charlotte,4.0
1408,Charlotte,4.0
1409,Charlotte,1.0
1410,Charlotte,5.0
1411,Charlotte,2.0
1412,Charlotte,2.5
1413,Charlotte,3.0
1414,Charlotte,4.0
1415,Charlotte,3.5
1416,Charlotte,3.5
1417,Charlotte,4.0
1418,Charlotte,3.0
1419,Charlotte,3.0
1420,Charlotte,2.0
1421,Charlotte,3.5
1422,Charlotte,4.0
1423,Charlotte,3.5
1424,Charlotte,4.0
1425,Charlotte,3.5
1426,Charlotte,2.5
1427,Charlotte,3.0
1428,Charlotte,4.5
1429,Charlotte,2.0
1430,Charlotte,3.5
1431,Charlotte,3.5
1432,Charlotte,2.0
1433,Charlotte,2.0
1434,Charlotte,4.0
1435,Charlotte,3.0
1436,Charlotte,4.0
1437,Charlotte,2.5
1438,Charlotte,3.5
1439,Charlotte,3.5
1440,Charlotte,2.0
1441,Charlotte,3.5
1442,Charlotte,2.0
1443,Charlotte,4.0
1444,Charlotte,2.5
1445,Charlotte,3.0
1446,Charlotte,3.5
1447,Charlotte,4.0
1448,Charlotte,3.5
1449,Charlotte,2.5
1450,Charlotte,3.5
1451,Charlotte,4.5
1452,Charlotte,2.0
1453,Charlotte,4.0
1454,Charlotte,4.0
1455,Charlotte,3.0
1456,Charlotte,2.0
1457,Charlotte,4.5
1458,Charlotte,3.0
1459,Charlotte,2.5
1460,Charlotte,3.0
1461,Charlotte,4.0
1462,Charlotte,4.0
1463,Charlotte,2.5
1464,Charlotte,3.5
1465,Charlotte,3.0
1466,Charlotte,5.0
1467,Charlotte,2.5
1468,Charlotte,3.0
1469,Charlotte,3.5
1470,Charlotte,4.5
1471,Charlotte,2.0
1472,Charlotte,3.0
1473,Charlotte,2.0
1474,Charlotte,3.5
1475,Charlotte,4.0
1476,Charlotte,5.0
1477,Charlotte,4.5
1478,Charlotte,2.5
1479,Charlotte,3.0
1480,Charlotte,2.5
1481,Charlotte,2.0
1482,Charlotte,4.0
1483,Charlotte,3.5
1484,Charlotte,3.0
1485,Charlotte,4.0
1486,Charlotte,3.5
1487,Charlotte,3.0
1488,Charlotte,3.0
1489,Charlotte,2.5
1490,Charlotte,3.0
1491,Charlotte,5.0
1492,Charlotte,3.5
1493,Charlotte,5.0
1494,Charlotte,1.5
1495,Charlotte,4.5
1496,Charlotte,4.0
1497,Charlotte,3.5
1498,Charlotte,4.0
1499,Charlotte,3.5
1500,Charlotte,2.0
1501,Charlotte,4.0
1502,Charlotte,4.0
1503,Charlotte,3.5
1504,Charlotte,4.5
1505,Charlotte,3.0
1506,Charlotte,3.0
1507,Charlotte,4.5
1508,Charlotte,4.0
1509,Charlotte,3.5
1510,Charlotte,3.5
1511,Charlotte,3.5
1512,Charlotte,4.5
1513,Charlotte,4.0
1514,Fort Mill,3.0
1515,Fort Mill,1.5
1516,Fort Mill,4.5
1517,Fort Mill,3.5
1518,Fort Mill,3.5
1519,Fort Mill,3.5
1520,Fort Mill,3.5
1521,Fort Mill,5.0
1522,Fort Mill,2.5
1523,Fort Mill,4.5
1524,Fort Mill,4.0
1525,Fort Mill,3.0
1526,Fort Mill,2.0
1527,Fort Mill,2.0
1528,Fort Mill,1.5
1529,Fort Mill,3.5
1530,Fort Mill,2.5
1531,Fort Mill,4.0
1532,Fort Mill,1.0
1533,Fort Mill,4.5
1534,Fort Mill,3.0
1535,Fort Mill,3.0
1536,Fort Mill,4.5
1537,Fort Mill,4.0
1538,Fort Mill,2.0
1539,Fort Mill,2.0
1540,Fort Mill,3.5
1541,Fort Mill,2.0
1542,Fort Mill,4.5
1543,Fort Mill,4.5
1544,Lake Wylie,2.0
1545,Clover,4.0
1546,Charlotte,4.5
1547,Madison,3.5
1548,De Forest,4.0
1549,De Forest,5.0
1550,De Forest,4.0
1551,De Forest,4.5
1552,De Forest,5.0
1553,De Forest,4.5
1554,De Forest,3.5
1555,De Forest,4.5
1556,De Forest,4.0
1557,Deforest,4.5
1558,De Forest,4.0
1559,De Forest,2.0
1560,De Forest,2.0
1561,De Forest,1.0
1562,Mc Farland,1.5
1563,Mc Farland,2.5
1564,Mc Farland,3.5
1565,McFarland,4.0
1566,Mc Farland,4.5
1567,Mc Farland,4.0
1568,Mc Farland,3.5
1569,Mc Farland,5.0
1570,Mc Farland,2.5
1571,Mc Farland,5.0
1572,Mc Farland,4.0
1573,Mc Farland,3.5
1574,Middleton,4.0
1575,Middleton,3.0
1576,Middleton,3.0
1577,Middleton,3.0
1578,Middleton,4.0
1579,Madison,1.0
1580,Middleton,3.0
1581,Middleton,4.0
1582,Middleton,4.5
1583,Middleton,4.5
1584,Middleton,4.5
1585,Middleton,3.0
1586,Middleton,3.5
1587,Middleton,3.5
1588,Middleton,3.0
1589,Middleton,4.0
1590,Middleton,2.5
1591,Middleton,3.5
1592,Middleton,4.5
1593,Middleton,3.5
1594,Middleton,3.0
1595,Middleton,3.5
1596,Middleton,5.0
1597,Middleton,3.0
1598,Middleton,3.0
1599,Middleton,2.5
1600,Middleton,3.5
1601,Middleton,5.0
1602,Middleton,4.5
1603,Middleton,5.0
1604,Middleton,3.5
1605,Middleton,2.5
1606,Middleton,2.0
1607,Middleton,4.0
1608,Middleton,2.5
1609,Middleton,3.5
1610,Middleton,4.0
1611,Middleton,3.5
1612,Middleton,4.0
1613,Middleton,2.0
1614,Middleton,4.0
1615,Middleton,3.5
1616,Middleton,4.5
1617,Middleton,5.0
1618,Middleton,1.0
1619,Middleton,3.5
1620,Middleton,3.5
1621,Middleton,2.0
1622,Middleton,5.0
1623,Middleton,3.5
1624,Middleton,4.5
1625,Middleton,4.0
1626,Middleton,3.5
1627,Madison,3.0
1628,Middleton,3.0
1629,Middleton,4.0
1630,Middleton,5.0
1631,Middleton,3.5
1632,Madison,2.5
1633,Middleton,3.0
1634,Middleton,5.0
1635,Middleton,4.5
1636,Middleton,1.5
1637,Middleton,4.0
1638,Middleton,2.0
1639,Middleton,4.0
1640,Middleton,3.0
1641,Middleton,2.5
1642,Middleton,2.5
1643,Middleton,4.0
1644,Middleton,4.0
1645,Middleton,2.0
1646,Middleton,1.5
1647,Middleton,3.0
1648,Middleton,4.0
1649,Middleton,4.0
1650,Middleton,5.0
1651,Middleton,3.5
1652,Middleton,4.0
1653,Middleton,3.5
1654,Middleton,3.0
1655,Middleton,4.0
1656,Middleton,3.5
1657,Madison,4.5
1658,Sun Prairie,1.5
1659,Sun Prairie,3.5
1660,Sun Prairie,4.0
1661,Sun Prairie,4.5
1662,Sun Prairie,2.5
1663,Sun Prairie,1.5
1664,Sun Prairie,5.0
1665,Sun Prairie,3.5
1666,Sun Prairie,3.5
1667,Sun Prairie,3.0
1668,Sun Prairie,5.0
1669,Sun Prairie,3.5
1670,Sun Prairie,3.5
1671,Sun Prairie,3.0
1672,Sun Prairie,4.0
1673,Sun Prairie,4.0
1674,Sun Prairie,3.0
1675,Sun Prairie,5.0
1676,Sun Prairie,3.0
1677,Sun Prairie,3.5
1678,Sun Prairie,5.0
1679,Sun Prairie,2.5
1680,Sun Prairie,4.0
1681,Sun Prairie,5.0
1682,Sun Prairie,1.0
1683,Sun Prairie,3.0
1684,Sun Prairie,4.5
1685,Sun Prairie,4.0
1686,Sun Prairie,2.0
1687,Sun Prairie,3.5
1688,Sun Prairie,3.5
1689,Sun Prairie,4.0
1690,Sun Prairie,3.5
1691,Sun Prairie,2.5
1692,Sun Prairie,4.0
1693,Sun Prairie,4.5
1694,Sun Prairie,3.5
1695,Sun Prairie,3.0
1696,Sun Prairie,3.5
1697,Windsor,4.0
1698,Windsor,4.0
1699,Windsor,3.5
1700,Windsor,4.5
1701,Madison,4.0
1702,Madison,2.5
1703,Madison,4.5
1704,Madison,4.0
1705,Madison,3.0
1706,Madison,3.5
1707,Madison,4.0
1708,Madison,2.5
1709,Madison,3.0
1710,Madison,5.0
1711,Madison,3.5
1712,Madison,3.5
1713,Madison,2.5
1714,Madison,1.5
1715,Madison,2.5
1716,Madison,1.5
1717,Madison,5.0
1718,Madison,2.0
1719,Middleton,2.5
1720,Madison,3.0
1721,Madison,2.5
1722,Madison,2.0
1723,Madison,3.5
1724,Madison,3.5
1725,Madison,3.5
1726,Madison,4.5
1727,Madison,3.5
1728,Madison,4.0
1729,Madison,4.0
1730,Madison,2.0
1731,Madison,3.5
1732,Madison,2.5
1733,Madison,4.0
1734,Madison,2.5
1735,Madison,4.0
1736,Madison,5.0
1737,Madison,1.5
1738,Madison,2.5
1739,Madison,4.0
1740,Madison,5.0
1741,Madison,4.5
1742,Madison,3.0
1743,Madison,2.5
1744,Madison,2.5
1745,Madison,3.0
1746,Madison,3.5
1747,Madison,3.5
1748,Madison,3.5
1749,Madison,4.5
1750,Madison,3.0
1751,Madison,3.0
1752,Madison,3.0
1753,Madison,3.0
1754,Madison,2.5
1755,Madison,2.0
1756,Madison,5.0
1757,Madison,4.0
1758,Madison,2.5
1759,Madison,4.0
1760,Madison,4.5
1761,Madison,4.5
1762,Madison,4.5
1763,Madison,2.5
1764,Madison,2.0
1765,Madison,2.5
1766,Madison,3.5
1767,Madison,3.0
1768,Madison,2.0
1769,Madison,3.0
1770,Madison,4.5
1771,Madison,2.5
1772,Madison,4.0
1773,Madison,3.0
1774,Madison,3.0
1775,Madison,3.5
1776,Madison,3.5
1777,Madison,3.0
1778,Madison,3.5
1779,Madison,3.5
1780,Madison,3.0
1781,Madison,2.5
1782,Madison,3.5
1783,Madison,3.5
1784,Madison,2.5
1785,Madison,2.0
1786,Madison,3.0
1787,Madison,3.0
1788,Madison,3.5
1789,Madison,4.5
1790,Madison,3.0
1791,Madison,3.0
1792,Madison,4.5
1793,Madison,3.5
1794,Madison,4.0
1795,Madison,4.5
1796,Madison,4.0
1797,Madison,4.5
1798,Madison,5.0
1799,Madison,4.0
1800,Madison,4.0
1801,Madison,3.5
1802,Madison,4.5
1803,Madison,3.5
1804,Madison,3.0
1805,Madison,4.0
1806,Madison,3.5
1807,Madison,3.0
1808,Madison,3.0
1809,Madison,3.5
1810,Madison,4.5
1811,Madison,2.5
1812,Madison,2.0
1813,Madison,3.5
1814,Madison,2.0
1815,Madison,2.0
1816,Madison,3.5
1817,Madison,3.5
1818,Madison,4.0
1819,Madison,4.5
1820,Madison,4.5
1821,Madison,2.5
1822,Madison,4.0
1823,Madison,5.0
1824,Madison,3.0
1825,Madison,3.5
1826,Madison,5.0
1827,Madison,3.5
1828,Madison,2.5
1829,Madison,2.0
1830,Madison,3.0
1831,Madison,4.5
1832,Madison,4.0
1833,Madison,2.0
1834,Madison,5.0
1835,Madison,4.0
1836,Madison,3.5
1837,Madison,3.0
1838,Madison,3.0
1839,Madison,4.5
1840,Madison,3.0
1841,Madison,5.0
1842,Madison,3.0
1843,Madison,1.5
1844,Madison,4.0
1845,Madison,2.5
1846,Madison,4.5
1847,Madison,4.5
1848,Madison,3.0
1849,Madison,3.5
1850,Madison,4.0
1851,Madison,4.5
1852,Madison,5.0
1853,Madison,3.0
1854,Madison,3.0
1855,Madison,3.5
1856,Madison,4.5
1857,Madison,3.5
1858,Madison,4.5
1859,Madison,3.0
1860,Madison,2.0
1861,Madison,4.5
1862,Madison,4.0
1863,Madison,3.5
1864,Madison,2.0
1865,Madison,5.0
1866,Monona,4.0
1867,Madison,5.0
1868,Madison,3.5
1869,Madison,3.5
1870,Madison,4.5
1871,Madison,5.0
1872,Madison,4.0
1873,Madison,3.5
1874,Madison,2.5
1875,Monona,3.0
1876,Madison,4.0
1877,Monona,4.0
1878,Monona,4.5
1879,Madison,2.0
1880,Madison,3.5
1881,Madison,2.5
1882,Monona,4.5
1883,Madison,3.0
1884,Monona,2.5
1885,Madison,1.5
1886,Monona,2.5
1887,Madison,2.5
1888,Monona,3.5
1889,Madison,3.0
1890,Monona,2.5
1891,Monona,2.5
1892,Monona,2.0
1893,Monona,3.5
1894,Madison,4.5
1895,Monona,4.0
1896,Monona,5.0
1897,Madison,3.5
1898,Monona,5.0
1899,Madison,3.5
1900,Madison,4.0
1901,Madison,4.0
1902,Madison,1.0
1903,Monona,3.0
1904,Madison,3.5
1905,Madison,3.0
1906,Madison,3.0
1907,Monona,2.0
1908,Monona,4.0
1909,Monona,4.0
1910,Monona,4.0
1911,Madison,1.0
1912,Madison,4.5
1913,Monona,4.0
1914,Madison,4.0
1915,Monona,3.5
1916,Madison,4.0
1917,Monona,4.0
1918,Monona,3.0
1919,Monona,2.5
1920,Madison,3.0
1921,Madison,2.5
1922,Monona,4.0
1923,Monona,3.0
1924,Madison,3.0
1925,Monona,4.0
1926,Madison,3.0
1927,Monona,2.5
1928,Monona,4.0
1929,Madison,5.0
1930,Madison,3.5
1931,Monona,4.5
1932,Monona,2.5
1933,Madison,4.0
1934,Monona,3.0
1935,Madison,2.5
1936,Madison,3.5
1937,Madison,3.5
1938,Madison,4.0
1939,Madison,3.5
1940,Madison,3.0
1941,Madison,5.0
1942,Madison,4.0
1943,Madison,3.5
1944,Madison,3.5
1945,Madison,5.0
1946,Madison,4.0
1947,Madison,3.5
1948,Madison,4.5
1949,Madison,4.5
1950,Madison,3.0
1951,Madison,2.5
1952,Madison,2.5
1953,Madison,4.5
1954,Madison,3.5
1955,Madison,3.5
1956,Madison,5.0
1957,Madison,3.5
1958,Madison,2.0
1959,Madison,4.0
1960,Madison,4.0
1961,Madison,3.5
1962,Madison,5.0
1963,Madison,3.5
1964,Madison,3.5
1965,Madison,4.5
1966,Madison,4.5
1967,Madison,3.5
1968,Madison,3.5
1969,Madison,2.0
1970,Madison,3.0
1971,Madison,1.5
1972,Urbana,4.0
1973,Urbana,4.0
1974,Urbana,3.5
1975,Urbana,3.5
1976,Urbana,5.0
1977,Urbana,5.0
1978,Urbana,2.0
1979,Urbana,4.0
1980,Urbana,5.0
1981,Urbana,4.0
1982,Urbana,4.0
1983,Urbana,2.0
1984,Urbana,4.0
1985,Urbana,4.0
1986,Urbana,3.5
1987,Urbana,4.0
1988,Urbana,3.5
1989,Urbana,3.5
1990,Urbana,1.5
1991,Urbana,4.5
1992,Urbana,1.5
1993,Urbana,5.0
1994,Urbana,4.0
1995,Urbana,3.5
1996,Urbana,3.5
1997,Urbana,3.5
1998,Urbana,3.5
1999,Urbana,5.0
2000,Urbana,5.0
2001,Urbana,4.0
2002,Urbana,5.0
2003,Urbana,5.0
2004,Urbana,3.5
2005,Urbana,3.0
2006,Urbana,3.0
2007,Urbana,3.5
2008,Urbana,4.5
2009,Urbana,2.0
2010,Urbana,4.0
2011,Champaign,2.5
2012,Champaign,3.5
2013,Champaign,5.0
2014,Champaign,3.5
2015,Champaign,3.5
2016,Champaign,4.0
2017,Champaign,4.5
2018,Champaign,5.0
2019,Champaign,3.5
2020,Champaign,3.0
2021,Champaign,3.5
2022,Champaign,3.5
2023,Champaign,2.0
2024,Champaign,3.5
2025,Champaign,3.0
2026,Champaign,3.5
2027,Urbana,4.5
2028,Champaign,2.0
2029,Champaign,3.5
2030,Champaign,2.0
2031,Champaign,2.0
2032,Champaign,3.0
2033,Champaign,4.0
2034,Champaign,2.0
2035,Champaign,3.5
2036,Champaign,4.0
2037,Champaign,3.0
2038,Champaign,3.0
2039,Champaign,4.0
2040,Champaign,3.5
2041,Champaign,4.0
2042,Champaign,3.0
2043,Champaign,3.5
2044,Champaign,4.5
2045,Champaign,3.0
2046,Champaign,3.0
2047,Champaign,4.0
2048,Champaign,2.5
2049,Champaign,3.0
2050,Urbana,4.0
2051,Champaign,3.5
2052,Champaign,3.0
2053,Champaign,3.0
2054,Champaign,4.5
2055,Champaign,2.5
2056,Champaign,1.5
2057,Champaign,3.5
2058,Champaign,4.0
2059,Champaign,2.5
2060,Champaign,3.0
2061,Champaign,2.0
2062,Champaign,4.5
2063,Champaign,4.0
2064,Champaign,3.5
2065,Champaign,3.0
2066,Champaign,5.0
2067,Champaign,4.0
2068,Champaign,4.0
2069,Champaign,2.5
2070,Champaign,3.5
2071,Champaign,5.0
2072,Champaign,3.5
2073,Champaign,4.0
2074,Champaign,4.5
2075,Champaign,5.0
2076,Champaign,4.0
2077,Champaign,2.0
2078,Champaign,3.0
2079,Urbana,4.0
2080,Champaign,3.5
2081,Champaign,5.0
2082,Champaign,2.0
2083,Champaign,2.5
2084,Champaign,5.0
2085,Champaign,2.0
2086,Champaign,4.5
2087,Champaign,3.0
2088,Champaign,3.0
2089,Champaign,4.0
2090,Champaign,2.5
2091,Champaign,3.5
2092,Champaign,2.5
2093,Champaign,4.0
2094,Champaign,4.5
2095,Champaign,3.5
2096,Champaign,3.5
2097,Champaign,3.5
2098,Champaign,3.0
2099,Champaign,4.0
2100,Champaign,4.0
2101,Champaign,5.0
2102,Champaign,4.5
2103,Champaign,4.0
2104,Champaign,2.5
2105,Champaign,2.5
2106,Champaign,4.0
2107,Champaign,4.0
2108,Champaign,2.5
2109,Champaign,3.5
2110,Champaign,5.0
2111,Champaign,5.0
2112,Champaign,4.0
2113,Champaign,3.5
2114,Champaign,5.0
2115,Champaign,3.0
2116,Champaign,3.5
2117,Champaign,2.5
2118,Champaign,5.0
2119,Champaign,4.0
2120,Champaign,4.0
2121,Champaign,4.0
2122,Champaign,4.5
2123,Champaign,3.5
2124,Champaign,2.5
2125,Champaign,4.5
2126,Champaign,1.0
2127,Savoy,5.0
2128,Champaign,2.0
2129,Champaign,4.0
2130,Champaign,4.5
2131,Champaign,3.0
2132,Champaign,2.5
2133,Champaign,5.0
2134,Champaign,3.5
2135,Champaign,3.5
2136,Champaign,3.5
2137,Champaign,4.0
2138,Champaign,3.5
2139,Champaign,4.5
2140,Champaign,3.0
2141,Champaign,5.0
2142,Champaign,4.5
2143,Champaign,2.5
2144,Champaign,3.0
2145,Champaign,1.0
2146,Champaign,3.5
2147,Champaign,4.5
2148,Champaign,3.5
2149,Champaign,3.5
2150,Champaign,2.5
2151,Champaign,2.0
2152,Champaign,3.0
2153,Champaign,2.5
2154,Champaign,4.5
2155,Champaign,3.5
2156,Champaign,3.5
2157,Champaign,3.5
2158,Champaign,2.0
2159,Champaign,4.5
2160,Champaign,3.5
2161,Champaign,1.5
2162,Champaign,4.0
2163,Champaign,3.0
2164,Champaign,3.0
2165,Champaign,1.5
2166,Champaign,4.0
2167,Champaign,2.0
2168,Champaign,2.5
2169,Champaign,3.5
2170,Urbana,3.0
2171,Champaign,1.5
2172,Champaign,3.0
2173,Champaign,4.0
2174,Champaign,3.5
2175,Champaign,3.0
2176,Champaign,2.0
2177,Champaign,3.0
2178,Champaign,2.5
2179,Champaign,5.0
2180,Champaign,3.0
2181,Champaign,4.0
2182,Champaign,4.5
2183,Champaign,3.5
2184,Champaign,2.0
2185,Champaign,3.5
2186,Champaign,4.5
2187,Champaign,3.0
2188,Champaign,2.0
2189,Champaign,3.5
2190,Champaign,3.0
2191,Champaign,4.0
2192,Champaign,3.0
2193,Champaign,1.0
2194,Champaign,4.5
2195,Champaign,2.0
2196,Champaign,4.0
2197,Champaign,4.0
