,business_id,full_address,hours,open,categories,city,review_count,name,neighborhoods,longitude,state,stars,latitude,attributes,type
39,6ilJq_05xRgek_8qUp36-g,"650 E  Waterfront Dr
Homestead
Munhall, PA 15120","{u'Monday': {u'close': u'00:00', u'open': u'00:00'}, u'Tuesday': {u'close': u'00:00', u'open': u'00:00'}, u'Friday': {u'close': u'00:00', u'open': u'00:00'}, u'Wednesday': {u'close': u'00:00', u'open': u'00:00'}, u'Thursday': {u'close': u'00:00', u'open': u'00:00'}, u'Sunday': {u'close': u'00:00', u'open': u'00:00'}, u'Saturday': {u'close': u'00:00', u'open': u'00:00'}}",True,"[u'Burgers', u'Fast Food', u'Restaurants']",Munhall,48,Steak 'n Shake,[u'Homestead'],-79.9044562,PA,2.0,40.413496,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Drive-Thru': True, u'Outdoor Seating': False, u'Caters': False, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'casual', u'Has TV': False, u'Price Range': 1, u'Good For': {u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': True}",business
40,57HN9fGRar_GckBmgHgemA,"280 Waterfront Dr E
Homestead
Homestead, PA 15120",{},False,"[u'Department Stores', u'Fashion', u'Shopping']",Homestead,6,Filene's Basement,[u'Homestead'],-79.9124082,PA,4.0,40.4116978,"{u'Wheelchair Accessible': True, u'Price Range': 2, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}}",business
41,MKyk4F4HSzHF8v-4cYe3Ww,"171 E Bridge St
Homestead
Homestead, PA 15120","{u'Friday': {u'close': u'02:00', u'open': u'18:00'}, u'Saturday': {u'close': u'02:00', u'open': u'18:00'}, u'Thursday': {u'close': u'02:00', u'open': u'18:00'}}",True,"[u'Bars', u'Nightlife']",Homestead,30,Sing Sing,[u'Homestead'],-79.9152619,PA,3.5,40.4094353,"{u'Alcohol': u'full_bar', u'Noise Level': u'very_loud', u'Music': {u'dj': False, u'background_music': False, u'karaoke': False, u'live': True, u'video': False, u'jukebox': False}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': False, u'Price Range': 2, u'Good For Dancing': True, u'Delivery': False, u'Coat Check': False, u'Smoking': u'no', u'Accepts Credit Cards': True, u'Take-out': False, u'Happy Hour': True, u'Wheelchair Accessible': True, u'Outdoor Seating': False, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'no', u'Caters': False, u'Good For': {u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Has TV': False, u'Good For Groups': True}",business
42,0hrB2iwQZ52VZcZWYywXrA,"101 E 7th Ave
Homestead
Homestead, PA 15120","{u'Tuesday': {u'close': u'16:30', u'open': u'08:00'}, u'Friday': {u'close': u'16:30', u'open': u'08:00'}, u'Monday': {u'close': u'16:30', u'open': u'08:00'}, u'Wednesday': {u'close': u'16:30', u'open': u'08:00'}, u'Thursday': {u'close': u'16:30', u'open': u'08:00'}}",True,"[u'Automotive', u'Body Shops']",Homestead,10,Joe Dilorio's Auto Body Shop,[u'Homestead'],-79.912788,PA,4.5,40.40682,{},business
43,gClSqcwuLsgyZRCzhJc7Dg,"690 Waterfront Dr E
Homestead
Homestead, PA 15120",{},True,"[u'Shopping', u'Home Services', u'Building Supplies', u'Home & Garden', u'Hardware Stores', u'Nurseries & Gardening']",Homestead,8,Lowe's Home Improvement,[u'Homestead'],-79.9016982,PA,3.0,40.4126484,"{u'Accepts Credit Cards': True, u'Price Range': 2, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}}",business
44,1qCuOcks5HRv67OHovAVpg,"122 W 8th Ave
Homestead
Homestead, PA 15120",{},True,"[u'Pubs', u'Bars', u'American (New)', u'Nightlife', u'Restaurants']",Homestead,26,Duke's Upper Deck Cafe,[u'Homestead'],-79.912595,PA,3.5,40.405311,"{u'Take-out': True, u'Price Range': 2, u'Outdoor Seating': True, u'Good For Dancing': False, u'Noise Level': u'loud', u'Coat Check': False, u'Attire': u'casual', u'Delivery': False, u'Happy Hour': True, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': True, u'valet': False}, u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'casual': True}, u'Waiter Service': True, u'Accepts Credit Cards': True, u'Good for Kids': False, u'Good For Groups': True, u'Alcohol': u'full_bar'}",business
45,sbW8qHJgzEIH42B0S-3New,"180 E Waterfront Dr
Homestead
Homestead, PA 15120","{u'Monday': {u'close': u'00:00', u'open': u'11:30'}, u'Tuesday': {u'close': u'00:00', u'open': u'11:30'}, u'Friday': {u'close': u'02:00', u'open': u'11:30'}, u'Wednesday': {u'close': u'00:00', u'open': u'11:30'}, u'Thursday': {u'close': u'00:00', u'open': u'11:30'}, u'Sunday': {u'close': u'00:00', u'open': u'11:30'}, u'Saturday': {u'close': u'02:00', u'open': u'11:30'}}",True,"[u'Arts & Entertainment', u'American (Traditional)', u'Bars', u'Pubs', u'Arcades', u'Nightlife', u'Restaurants']",Homestead,85,Dave & Buster's,[u'Homestead'],-79.9141865,PA,2.5,40.4092932,"{u'Alcohol': u'full_bar', u'Noise Level': u'very_loud', u'Music': {u'dj': False}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': True, u'Price Range': 2, u'Delivery': False, u'Good For Dancing': False, u'BYOB': False, u'Coat Check': True, u'Smoking': u'no', u'Accepts Credit Cards': True, u'BYOB/Corkage': u'yes_free', u'Take-out': True, u'Corkage': False, u'Happy Hour': True, u'Wheelchair Accessible': True, u'Outdoor Seating': False, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'no', u'Caters': True, u'Good For': {u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Has TV': True, u'Good For Groups': True}",business
46,CgGT6sr4OCF2BHYngOIqlw,"3804 Main St
Homestead, PA 15120",{},True,"[u'Pet Services', u'Pet Boarding/Pet Sitting', u'Pets']",Homestead,3,Paw's In the Family Pet Grooming,[],-79.904493,PA,5.0,40.383607,{},business
47,W7ysp8GLCBrs0GXIVwAcBQ,"610 William Marks Way
Homestead
Homestead, PA 15120",{},True,"[u'Burgers', u'Fast Food', u'Restaurants']",Homestead,5,Wendy's,[u'Homestead'],-79.9017997,PA,2.0,40.4097098,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Drive-Thru': True, u'Outdoor Seating': False, u'Price Range': 1, u'Noise Level': u'quiet', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'casual', u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': False, u'Wi-Fi': u'free', u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': True}",business
48,-taSf0shFSUKy9iCXnySsA,"2615 Main St
Homestead, PA 15120","{u'Monday': {u'close': u'23:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'23:00', u'open': u'11:00'}, u'Friday': {u'close': u'00:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'23:00', u'open': u'11:00'}, u'Thursday': {u'close': u'23:00', u'open': u'11:00'}, u'Sunday': {u'close': u'00:00', u'open': u'11:00'}, u'Saturday': {u'close': u'00:00', u'open': u'11:00'}}",True,"[u'Pizza', u'Restaurants']",Homestead,4,Italian Village Pizza,[],-79.9000102,PA,2.5,40.3925524,{},business
49,McikHxxEqZ2X0joaRNKlaw,"171 E Bridge St
Homestead
Homestead, PA 15120","{u'Monday': {u'close': u'02:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'02:00', u'open': u'11:00'}, u'Friday': {u'close': u'02:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'02:00', u'open': u'11:00'}, u'Thursday': {u'close': u'02:00', u'open': u'11:00'}, u'Sunday': {u'close': u'00:00', u'open': u'11:00'}, u'Saturday': {u'close': u'02:00', u'open': u'11:00'}}",True,"[u'Food', u'American (Traditional)', u'Breweries', u'Restaurants']",Homestead,124,Rock Bottom,[u'Homestead'],-79.9152619,PA,3.5,40.4094353,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': True, u'Caters': False, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}, u'Takes Reservations': True, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': True, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'full_bar', u'Wheelchair Accessible': True}",business
50,frIRW4BGhdAWbSsG5ev2ng,"1415 West St
Homestead
Homestead, PA 15120","{u'Tuesday': {u'close': u'17:00', u'open': u'07:30'}, u'Friday': {u'close': u'17:00', u'open': u'07:30'}, u'Monday': {u'close': u'17:00', u'open': u'07:30'}, u'Wednesday': {u'close': u'17:00', u'open': u'07:30'}, u'Thursday': {u'close': u'17:00', u'open': u'07:30'}}",True,"[u'Auto Repair', u'Automotive']",Homestead,3,Master Muffler & Brakes,[u'Homestead'],-79.9069188,PA,3.5,40.4023107,{},business
51,tv8cS4aaA1VDaInYgggb6g,"166 E Bridge St
Homestead
Homestead, PA 15120",{},True,"[u'Nightlife', u'Comedy Clubs']",Homestead,40,Improv Comedy Club,[u'Homestead'],-79.9148477,PA,3.0,40.4089836,"{u'Alcohol': u'full_bar', u'Good For Dancing': False, u'Noise Level': u'very_loud', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': True, u'valet': False}, u'Smoking': u'no', u'Happy Hour': False, u'Has TV': False, u'Outdoor Seating': False, u'Coat Check': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Music': {u'dj': False}, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Good For Groups': True, u'Price Range': 2}",business
52,eT5Ck7Gg1dBJobca9VFovw,"420 Waterfront Dr E
Homestead
Homestead, PA 15120","{u'Monday': {u'close': u'00:00', u'open': u'06:00'}, u'Tuesday': {u'close': u'00:00', u'open': u'06:00'}, u'Friday': {u'close': u'00:00', u'open': u'06:00'}, u'Wednesday': {u'close': u'00:00', u'open': u'06:00'}, u'Thursday': {u'close': u'00:00', u'open': u'06:00'}, u'Sunday': {u'close': u'00:00', u'open': u'06:00'}, u'Saturday': {u'close': u'00:00', u'open': u'06:00'}}",True,"[u'Food', u'Grocery']",Homestead,31,Giant Eagle,[u'Homestead'],-79.908469,PA,3.5,40.4111498,"{u'Price Range': 2, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}}",business
53,HwwEfnZKLNOUoqfgcwAgcQ,"100 W Bridge St
Homestead
Homestead, PA 15120","{u'Monday': {u'close': u'21:00', u'open': u'10:00'}, u'Tuesday': {u'close': u'21:00', u'open': u'10:00'}, u'Friday': {u'close': u'22:00', u'open': u'10:00'}, u'Wednesday': {u'close': u'21:00', u'open': u'10:00'}, u'Thursday': {u'close': u'21:00', u'open': u'10:00'}, u'Sunday': {u'close': u'20:00', u'open': u'11:00'}, u'Saturday': {u'close': u'22:00', u'open': u'10:00'}}",True,"[u'Books, Mags, Music & Video', u'Shopping', u'Bookstores']",Homestead,17,Barnes & Noble Booksellers,[u'Homestead'],-79.918751,PA,3.5,40.4040168,"{u'Price Range': 2, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}}",business
54,EoAY1JSVeJriBzId8lUQwQ,"244 W Bridge St
Homestead
West Homestead, PA 15120","{u'Monday': {u'close': u'02:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'02:00', u'open': u'11:00'}, u'Friday': {u'close': u'02:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'02:00', u'open': u'11:00'}, u'Thursday': {u'close': u'02:00', u'open': u'11:00'}, u'Sunday': {u'close': u'02:00', u'open': u'11:00'}, u'Saturday': {u'close': u'02:00', u'open': u'11:00'}}",True,"[u'Bars', u'American (New)', u'Nightlife', u'Restaurants']",West Homestead,74,Bar Louie,[u'Homestead'],-79.917508,PA,2.5,40.4070709,"{u'Alcohol': u'full_bar', u'Noise Level': u'loud', u'Music': {u'dj': False}, u'Attire': u'casual', u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': False, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Good for Kids': False, u'Price Range': 2, u'Good For Dancing': False, u'Delivery': False, u'Coat Check': False, u'Smoking': u'outdoor', u'Accepts Credit Cards': True, u'Take-out': True, u'Happy Hour': True, u'Wheelchair Accessible': True, u'Outdoor Seating': True, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'free', u'Caters': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Has TV': True, u'Good For Groups': True}",business
55,uI0LvTXFACid1308KFO5ew,"1000 Sandcastle Dr
Hays
Homestead, PA 15120",{},True,"[u'Active Life', u'Swimming Pools']",Homestead,16,Sandcastle Water Park,[u'Hays'],-79.9337369,PA,3.0,40.395691,{u'Good for Kids': True},business
56,Y4CcDDyMoDpK7BbpKawWjw,"401 E 8th Ave
Homestead
Homestead, PA 15120","{u'Monday': {u'close': u'17:00', u'open': u'08:00'}, u'Tuesday': {u'close': u'17:00', u'open': u'08:00'}, u'Friday': {u'close': u'17:00', u'open': u'08:00'}, u'Wednesday': {u'close': u'17:00', u'open': u'08:00'}, u'Thursday': {u'close': u'17:00', u'open': u'08:00'}, u'Sunday': {u'close': u'17:00', u'open': u'12:00'}, u'Saturday': {u'close': u'17:00', u'open': u'08:00'}}",True,"[u'Mattresses', u'Shopping', u'Home & Garden']",Homestead,3,American Buyers Discount Mattress Store,[u'Homestead'],-79.9073564,PA,5.0,40.4089932,"{u'Price Range': 2, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}}",business
57,RxKrw38oyeYszQ6guY5b1A,"207 E 16th Ave Apt 1
Homestead
Homestead, PA 15120",{},True,"[u'Hotels & Travel', u'Airport Shuttles', u'Limos', u'Transportation']",Homestead,11,First Class Limousine Service,[u'Homestead'],-79.904308,PA,5.0,40.4027249,{},business
58,TfvWSIAMFZ9zI3y2-K6wOA,"3360 Main St
Munhall, PA 15120","{u'Monday': {u'close': u'22:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'22:00', u'open': u'11:00'}, u'Friday': {u'close': u'22:30', u'open': u'11:00'}, u'Wednesday': {u'close': u'22:00', u'open': u'11:00'}, u'Thursday': {u'close': u'22:00', u'open': u'11:00'}, u'Sunday': {u'close': u'22:00', u'open': u'12:00'}, u'Saturday': {u'close': u'22:30', u'open': u'11:00'}}",True,"[u'Chinese', u'Restaurants']",Munhall,5,The Dragon Chinese Cuisine,[],-79.9029475,PA,3.5,40.3868368,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 1, u'Outdoor Seating': False, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': False, u'Delivery': False, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'breakfast': False, u'brunch': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': False, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': True}",business
59,tU-YtoW339PXJmUGSix_AQ,"185 Waterfront Dr W
Homestead
Homestead, PA 15120",{},True,"[u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",Homestead,19,TGI Friday's,[u'Homestead'],-79.9155451419,PA,2.5,40.410874319,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': False, u'Good For Dancing': False, u'Coat Check': False, u'Delivery': False, u'Happy Hour': True, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': True, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': False}, u'Takes Reservations': True, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Wi-Fi': u'free', u'Good for Kids': True, u'Good For Groups': True, u'Caters': True, u'Alcohol': u'full_bar'}",business
60,6p9TlP2I8S4agxYMNFSDjg,"205 East Waterfront Drive
Homestead
Homestead, PA 15120","{u'Monday': {u'close': u'23:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'23:00', u'open': u'11:00'}, u'Friday': {u'close': u'23:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'23:00', u'open': u'11:00'}, u'Thursday': {u'close': u'23:00', u'open': u'11:00'}, u'Sunday': {u'close': u'00:00', u'open': u'11:00'}, u'Saturday': {u'close': u'00:00', u'open': u'11:00'}}",True,"[u'American (Traditional)', u'Pizza', u'Gluten-Free', u'Restaurants']",Homestead,41,Uno Pizzeria & Grill,[u'Homestead'],-79.9141364,PA,3.0,40.410967,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': False, u'Caters': True, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Attire': u'casual', u'Has TV': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': True, u'Wi-Fi': u'free', u'Good for Kids': True, u'Alcohol': u'full_bar', u'Wheelchair Accessible': True}",business
